sku;INTERNO;name;quantity;price;;;
7909593469894;9130;VEST. 68192;1;154,6;;;
7909706698180;13340;VEST. 70890;1;59,73;;;
7900007398557;8522;VEST. 70891;0;79,28;;;
7909619787070;12426;VEST. 70896;2;92,05;;;
7909619812956;15556;VEST. 70906;0;85,74;;;
7909661243067;11811;VEST. 71406;0;109,83;;;
7909661227937;11813;VEST. 71408;1;101,67;;;
7909661429997;11812;VEST. 71417;0;195,19;;;
7909593923631;12418;VEST. 71570;1;103,75;;;
7909619771673;13343;VEST. 71780;0;169,35;;;
7909661247874;11834;VEST. 74977;1;162,61;;;
7909661555597;11835;VEST. 74979;0;67,5;;;
7909661624279;11559;VEST. 75094;0;82,34;;;
7909661516802;11560;VEST. 75095;0;90,61;;;
7909661646523;11561;VEST. 75097;1;107,02;;;
7909661647841;11562;VEST. 75099;1;131,84;;;
7909661442910;11864;VEST. 79420;0;76,49;;;
7909706131663;13345;VEST. 80298;2;138,88;;;
7909810869650;15576;VEST. 84980;0;101,34;;;
7909706723165;13369;VEST. 85758;0;92,49;;;
7909706810360;13370;VEST. 85760;0;147,69;;;
7909706691129;13384;VEST. 85968;0;75,75;;;
7909706669357;13385;VEST. 85976;1;159,9;;;
7909706566991;13387;VEST. 86960;0;159,9;;;
7909834400693;15668;VEST. 96165;1;189,71;;;
7909834337128;15676;VEST. 96235;1;160,55;;;
7909834969992;16846;VEST. 99067;0;110,56;;;
7909834904405;4817;VEST. 99070;2;113,7;;;
SEM GTIN;5079;VEST. ADORA 6341, 6370, 6446;1;61,2;;;
7900203497047;2608;VEST. B. OPOSICAO 79018;2;283,29;;;
7898469065837;204;VEST. DOCE TRAMA 100506;2;129,62;;;
7898469240968;10404;VEST. DOCE TRAMA 101114;0;140,05;;;
7898469222766;7537;VEST. DOCE TRAMA 101172;1;160,73;;;
7898469226870;10409;VEST. DOCE TRAMA 101243;2;181,7;;;
7898469620234;17871;VEST. DOCE TRAMA 101276;1;191,22;;;
7898469455324;14282;VEST. DOCE TRAMA 102605;0;176,73;;;
7898469462285;14283;VEST. DOCE TRAMA 102611;1;160,66;;;
7898469442355;13735;VEST. DOCE TRAMA 102738;1;118,61;;;
7898469501229;15433;VEST. DOCE TRAMA 102820;2;110,08;;;
7898469508884;15442;VEST. DOCE TRAMA 102859;1;99,19;;;
7898469504220;15449;VEST. DOCE TRAMA 102894;1;143,99;;;
7898469621385;17866;VEST. DOCE TRAMA 103481;1;192,43;;;
7898469611201;18259;VEST. DOCE TRAMA 103503;1;228,78;;;
7898469595587;16875;VEST. DOCE TRAMA 103513;0;272,37;;;
7898469641895;10392;VEST. DOCE TRAMA 103637;0;112,95;;;
7898469638994;9997;VEST. DOCE TRAMA 103678;2;196,94;;;
7898469643981;10399;VEST. DOCE TRAMA 103773;0;141,12;;;
7898469993130;14697;VEST. DOCE TRAMA 103792;1;273,38;;;
7898469651511;15435;VEST. DOCE TRAMA 103809;0;153,96;;;
7898469649440;18987;VEST. DOCE TRAMA 103851;0;142,4;;;
7898469994434;7841;VEST. DOCE TRAMA 103856;0;275,95;;;
7898469639236;10225;VEST. DOCE TRAMA 103893;0;238,6;;;
7898469998715;18988;VEST. DOCE TRAMA 103899;1;121,85;;;
7900096030901;20020;VEST. DOCE TRAMA 103910;0;199,06;;;
7900096015441;20402;VEST. DOCE TRAMA 104100;1;237,89;;;
7898469275960;19455;VEST. DOCE TRAMA 104103;0;125,15;;;
7900096017353;19462;VEST. DOCE TRAMA 104265;2;84,78;;;
7900096051241;21763;VEST. DOCE TRAMA 104358;1;156,47;;;
7900096088124;20827;VEST. DOCE TRAMA 104377;1;313,06;;;
7900096070648;20836;VEST. DOCE TRAMA 104432;1;277,99;;;
7900096088599;20840;VEST. DOCE TRAMA 104433;0;207,83;;;
7900096089145;20863;VEST. DOCE TRAMA 104549;0;152,72;;;
7900096066092;22050;VEST. DOCE TRAMA 104605;1;237,9;;;
7900096183959;23892;VEST. DOCE TRAMA 104985;2;363,19;;;
7900096196218;23289;VEST. DOCE TRAMA 104990;0;250,43;;;
7900096163173;24080;VEST. DOCE TRAMA 105016;1;309,43;;;
7900096180170;24088;VEST. DOCE TRAMA 105016;2;309,4;;;
7900096199356;23290;VEST. DOCE TRAMA 105045;1;137,68;;;
7900096196959;23293;VEST. DOCE TRAMA 105079;0;146,46;;;
7900096187414;10393;VEST. DOCE TRAMA 105096;3;82,57;;;
7900096198649;9227;VEST. DOCE TRAMA 105106;4;83,41;;;
7900096183157;23896;VEST. DOCE TRAMA 105109;2;262,96;;;
7900096427220;25856;VEST. DOCE TRAMA 106207;3;314,93;;;
7900096424601;25818;VEST. DOCE TRAMA 106217;3;243,32;;;
7900096407642;25822;VEST. DOCE TRAMA 106247;3;264,81;;;
7900096442629;25823;VEST. DOCE TRAMA 106260;3;257,65;;;
7900096441875;25859;VEST. DOCE TRAMA 106357;4;157,38;;;
7900096407451;25813;VEST. DOCE TRAMA 106419;4;124,46;;;
7900096444449;25807;VEST. DOCE TRAMA 106424;3;253,35;;;
7900096196775;23276;VEST. DOCE TRAMA 109286;0;262,96;;;
7898469218493;10401;VEST. DOCE TRAMA 200064;3;182,93;;;
7898469446544;14547;VEST. DOCE TRAMA 200850;1;126,02;;;
7898469586745;16904;VEST. DOCE TRAMA 201211;0;215,86;;;
7900096069277;21791;VEST. DOCE TRAMA 201622;2;162,71;;;
7900096080173;20864;VEST. DOCE TRAMA 201712;1;212,85;;;
7900096148705;23897;VEST. DOCE TRAMA 201861;0;143,94;;;
7900096152054;374;VEST. DOCE TRAMA 201937;1;179,03;;;
7900096199615;23296;VEST. DOCE TRAMA 201944;2;234,14;;;
7900096203510;23284;VEST. DOCE TRAMA 201951;1;165,24;;;
7898469955602;7534;VEST. DOCE TRAMA 270;0;141,4;;;
7898469582105;17009;VEST. DOCE TRAMA 6302512;1;111,59;;;
7898469594085;17877;VEST. DOCE TRAMA 6302595;0;106,45;;;
7898469693092;7553;VEST. DOCE TRAMA 8681, 9382;1;130,73;;;
7898469700424;4495;VEST. DOCE TRAMA 8945, 9400;1;110,05;;;
7898469836987;7548;VEST. DOCE TRAMA 9845, 10588;1;76,66;;;
7898469747931;4121;VEST. DOCE TRAMA 9863;2;74,98;;;
7909879137363;7083;VEST. INF. 100424;0;38,48;;;
7909879338999;2917;VEST. INF. 101477;1;21,75;;;
7909879438958;19133;VEST. INF. 101481;1;47,91;;;
7909879354463;7096;VEST. INF. 101485;0;40,76;;;
7909879197282;17495;VEST. INF. 101491;1;44,23;;;
7909879387935;3821;VEST. INF. 101497;0;36,2;;;
7909879438514;17535;VEST. INF. 101503;1;91,28;;;
7909879398368;17537;VEST. INF. 101506;1;140,45;;;
7909879466302;7016;VEST. INF. 101865;0;47,98;;;
7909206684768;7853;VEST. INF. 105;1;50,67;;;
7909879979246;9809;VEST. INF. 105208;1;81,6;;;
7900007375886;20058;VEST. INF. 112562;3;101,54;;;
7900007192278;20062;VEST. INF. 112726;1;39,25;;;
7900072746543;23819;VEST. INF. 113014;2;30,9;;;
7900072758843;23614;VEST. INF. 113015;3;43,58;;;
7900072752186;23612;VEST. INF. 113018;3;44,26;;;
7900007369755;20073;VEST. INF. 113047;0;87,01;;;
7909919286075;9020;VEST. INF. 114122;3;113,74;;;
7900007571233;3144;VEST. INF. 116256;1;35,79;;;
7900007511284;21024;VEST. INF. 116257;1;38,37;;;
7900007578836;21026;VEST. INF. 116261;1;89,52;;;
7900007497533;21052;VEST. INF. 116363;2;38,37;;;
7900072642128;5204;VEST. INF. 122531;0;67,72;;;
;23617;VEST. INF. 122678;0;34,68;;;
7900072787348;3075;VEST. INF. 122687;0;135,4;;;
7900072780240;23640;VEST. INF. 122992;-1;48,56;;;
7900072796739;23608;VEST. INF. 122994;3;57,16;;;
7900072804670;23581;VEST. INF. 122998;0;67,72;;;
7900072733383;7067;VEST. INF. 123004;3;105,26;;;
7900072779695;23845;VEST. INF. 123005;4;105,26;;;
7900072795275;23641;VEST. INF. 123009;2;135,4;;;
7900072803840;23561;VEST. INF. 123010;0;71,48;;;
7891612246305;4396;VEST. INF. 29704;1;34,34;;;
7909206682436;2072;VEST. INF. 34964, 089;1;42,32;;;
7909442653863;8248;VEST. INF. 41657;6;90,28;;;
7909442608450;5212;VEST. INF. 41941;1;66,04;;;
7909442617520;6913;VEST. INF. 42859;1;51,87;;;
7909442708006;9811;VEST. INF. 44929;1;106,64;;;
7909206280571;6126;VEST. INF. 46507;1;44,11;;;
7909482641424;5635;VEST. INF. 48483;1;82;;;
7909482563283;7859;VEST. INF. 48573;1;94,34;;;
7909548066826;3197;VEST. INF. 51460;0;65,21;;;
7909593606299;9807;VEST. INF. 60707;0;37,29;;;
7909548374938;6549;VEST. INF. 60932;0;27,49;;;
7909548375164;9467;VEST. INF. 60936;0;39,61;;;
7909548490966;6660;VEST. INF. 60945;0;72,66;;;
7909593999025;8821;VEST. INF. 63550;2;62,74;;;
7909619010130;11293;VEST. INF. 64681;0;34,21;;;
7909593992170;11298;VEST. INF. 66146;1;45,17;;;
7909619458734;11300;VEST. INF. 66306;0;53,74;;;
7909593839925;5401;VEST. INF. 67360;1;66,51;;;
7909619509269;4170;VEST. INF. 67471;0;29,01;;;
7909619676459;11302;VEST. INF. 67476;0;34,21;;;
7909619531628;5206;VEST. INF. 67477;1;56,26;;;
7909619400672;9200;VEST. INF. 67792;0;54,97;;;
7909619443563;11304;VEST. INF. 67798;0;34,21;;;
7909619389649;12387;VEST. INF. 68300;2;47,08;;;
7909619756069;11603;VEST. INF. 71422;1;75,38;;;
7909619818811;11613;VEST. INF. 71476;1;108,94;;;
7909593924775;12419;VEST. INF. 71572;3;77,72;;;
7909661174248;11712;VEST. INF. 71975;0;25,04;;;
7909661257231;11623;VEST. INF. 71985;0;50,54;;;
7909661431785;11641;VEST. INF. 73086;0;84,27;;;
7909661597191;11717;VEST. INF. 74057;0;33,44;;;
7909661852757;13539;VEST. INF. 74563;0;36,59;;;
7909706253129;13587;VEST. INF. 78251;0;45,57;;;
7909706422693;13592;VEST. INF. 80649;0;21,08;;;
7909706442189;13594;VEST. INF. 80653;0;44,35;;;
7909706476023;13596;VEST. INF. 80655;0;38,78;;;
7909810204390;14424;VEST. INF. 87959;1;30,74;;;
7909810118789;14432;VEST. INF. 88044;2;30,74;;;
7909810162225;14434;VEST. INF. 88047;1;39,15;;;
7909810253046;14436;VEST. INF. 88051;1;79,73;;;
7909810078090;16619;VEST. INF. 88084;0;23,34;;;
7909810244204;14438;VEST. INF. 88087;1;56,02;;;
7909810181622;14616;VEST. INF. 88527;1;68,12;;;
7909810272122;16622;VEST. INF. 89253;1;52,1;;;
7909810913902;15745;VEST. INF. 91628;1;94,11;;;
7909834868424;9567;VEST. INF. 927231;0;56,58;;;
7909834188928;15775;VEST. INF. 95385;1;41,17;;;
7909834166483;15777;VEST. INF. 95389;1;54,88;;;
7909834335582;15779;VEST. INF. 95390;0;51,53;;;
7909834222103;15781;VEST. INF. 95391;0;54,88;;;
7909834726373;16687;VEST. INF. 97218;0;44,74;;;
7909834827872;16689;VEST. INF. 97219;1;44,74;;;
7909462529964;1521;VEST. INF. ELIAN 231196;0;36,45;;;
7909462630875;4366;VEST. INF. ELIAN 231202;0;38,97;;;
7909462713837;4035;VEST. INF. ELIAN 231230;0;83,93;;;
7909462618309;1916;VEST. INF. ELIAN 251207;0;43,13;;;
7909358446573;9450;VEST. INF. ELIAN 611;0;44,07;;;
7909358454691;9451;VEST. INF. ELIAN 612;2;55,87;;;
7909683479512;15010;VEST. INF. FEM. LUNENDER 16088;1;37,87;;;
7909878500861;19508;VEST. INF. J. LUNENDER 20712;1;143,57;;;
;12235;VEST. INF. LECIMAR 1341;0;38,89;;;
7909357910709;13237;VEST. INF. LECIMAR 1485;1;34,54;;;
7909357488468;13238;VEST. INF. LECIMAR 1492;2;39,92;;;
7909683411635;11306;VEST. INF. LUNENDER 11217;2;33,31;;;
7909683517900;14994;VEST. INF. LUNENDER 11218;0;34,83;;;
7909474780094;6882;VEST. INF. LUNENDER 11372;1;35,14;;;
7909474779869;9055;VEST. INF. LUNENDER 11375;1;35,14;;;
7909474613972;7978;VEST. INF. LUNENDER 11380;0;110,32;;;
7909474798945;631;VEST. INF. LUNENDER 11385;2;130,26;;;
7900259015127;24713;VEST. INF. LUNENDER 14793;1;77,65;;;
7909474868709;11315;VEST. INF. LUNENDER 15507;1;88,77;;;
7909474938426;11321;VEST. INF. LUNENDER 16019;0;30,5;;;
7909474669252;11323;VEST. INF. LUNENDER 16020;0;30,52;;;
7909878634948;19738;VEST. INF. LUNENDER 19232;0;39,86;;;
7909878636256;19741;VEST. INF. LUNENDER 19242;0;33,94;;;
7909878649928;19757;VEST. INF. LUNENDER 19246;1;32,45;;;
7900066647283;22952;VEST. INF. LUNENDER 19307;0;39,28;;;
7900066646965;22941;VEST. INF. LUNENDER 19309;2;44,11;;;
7900066646842;22954;VEST. INF. LUNENDER 19310;4;44,11;;;
7900066646552;22985;VEST. INF. LUNENDER 19312;3;50,72;;;
7900066646422;22949;VEST. INF. LUNENDER 19314;2;42,5;;;
7900066679383;22978;VEST. INF. LUNENDER 19316;6;50,72;;;
7909878510822;20239;VEST. INF. LUNENDER 20711;1;125,8;;;
7909878214850;19647;VEST. INF. LUNENDER 266;3;41,63;;;
7892530015790;3820;VEST. INF. LUNENDER 30063, 30406, 43301;3;39,39;;;
7892530537674;5064;VEST. INF. LUNENDER 30497, 30214;1;38,67;;;
7909246962802;6140;VEST. INF. LUNENDER 30498, 69038, 039;2;49,28;;;
7909022468153;5380;VEST. INF. LUNENDER 30505;0;35,49;;;
7909474343404;7203;VEST. INF. LUNENDER 33830;1;66,19;;;
7909474649094;11228;VEST. INF. LUNENDER 39615;2;53,5;;;
7909683500551;14754;VEST. INF. LUNENDER 40082;0;60,87;;;
7909683514107;14755;VEST. INF. LUNENDER 40087;0;75,29;;;
7900066773609;23035;VEST. INF. LUNENDER 42209;3;121,6;;;
7900066753069;23059;VEST. INF. LUNENDER 42631;2;83,69;;;
7900066734525;23104;VEST. INF. LUNENDER 42892;1;82,61;;;
7900066803290;23348;VEST. INF. LUNENDER 42894;0;72,35;;;
7900066787446;23023;VEST. INF. LUNENDER 42896;0;90,69;;;
7900066761422;23107;VEST. INF. LUNENDER 42956;1;78,1;;;
7909022796430;6566;VEST. INF. LUNENDER 43397;2;81,55;;;
7909878532541;20214;VEST. INF. LUNENDER 45992;0;57,86;;;
7909878610331;20017;VEST. INF. LUNENDER 45995;1;60,19;;;
7909878536907;19734;VEST. INF. LUNENDER 45997;0;78,73;;;
7900066733849;23081;VEST. INF. LUNENDER 45997;4;97,6;;;
7900066792488;23120;VEST. INF. LUNENDER 46047;4;76,86;;;
7909878825643;20216;VEST. INF. LUNENDER 46378;0;76,42;;;
7909878653758;19727;VEST. INF. LUNENDER 46380;0;77,58;;;
7909878714541;19880;VEST. INF. LUNENDER 46382;2;57,86;;;
7909878815750;19531;VEST. INF. LUNENDER 46383;0;70,62;;;
7909878815910;19655;VEST. INF. LUNENDER 46385;0;76,42;;;
7909878072665;19888;VEST. INF. LUNENDER 46392;0;64,82;;;
7900066736079;23358;VEST. INF. LUNENDER 46588;0;98,73;;;
7900066713841;23050;VEST. INF. LUNENDER 46590;1;101,09;;;
7900066711069;23049;VEST. INF. LUNENDER 46591;1;78,1;;;
7900066701091;23118;VEST. INF. LUNENDER 46595;2;68,86;;;
7900066782434;23064;VEST. INF. LUNENDER 46596;1;79,23;;;
7900066701145;23045;VEST. INF. LUNENDER 46602;2;91,85;;;
7900066799111;23106;VEST. INF. LUNENDER 46795;3;97,6;;;
7900066692726;23111;VEST. INF. LUNENDER 49267;4;73,48;;;
7909683594734;14958;VEST. INF. LUNENDER 50426;1;61,98;;;
7909683595052;14961;VEST. INF. LUNENDER 50429;0;49,78;;;
7909683590934;14963;VEST. INF. LUNENDER 50430;0;66,42;;;
7909683596042;14964;VEST. INF. LUNENDER 50434;0;67,53;;;
7900066556868;23038;VEST. INF. LUNENDER 509;3;43,86;;;
7909352105865;8278;VEST. INF. LUNENDER 53172;0;41,09;;;
7909352087918;2751;VEST. INF. LUNENDER 53392;0;70,32;;;
7909022924765;4982;VEST. INF. LUNENDER 53576;0;46,58;;;
7909352662771;5332;VEST. INF. LUNENDER 54469;1;66,99;;;
7909022344891;5082;VEST. INF. LUNENDER 63159, 384, 63454;0;51,46;;;
7909352265491;9276;VEST. INF. LUNENDER 64528;0;34,63;;;
7900259009232;24715;VEST. INF. LUNENDER 65347;2;81,03;;;
7900259010382;24694;VEST. INF. LUNENDER 65359;1;70,89;;;
7900259026734;24689;VEST. INF. LUNENDER 65361;2;78,78;;;
7909474382960;3361;VEST. INF. LUNENDER 6581;0;23,99;;;
7909878830128;8671;VEST. INF. LUNENDER 66116;0;99,69;;;
7909878880123;4635;VEST. INF. LUNENDER 66122;0;110,77;;;
7900066064103;21812;VEST. INF. LUNENDER 66227;3;43,34;;;
7900066135964;21809;VEST. INF. LUNENDER 66233;3;40,44;;;
7909683722199;15937;VEST. INF. LUNENDER 66891;1;53,52;;;
7909683744665;15938;VEST. INF. LUNENDER 66935;3;71;;;
7909683772521;15921;VEST. INF. LUNENDER 66937;1;88,83;;;
7900066164216;21616;VEST. INF. LUNENDER 67877;1;89,98;;;
7900066138569;21577;VEST. INF. LUNENDER 67917;4;86,28;;;
7900066138972;21573;VEST. INF. LUNENDER 67934;3;72;;;
7900066166579;2723;VEST. INF. LUNENDER 67948;1;68,3;;;
7900066125323;9409;VEST. INF. LUNENDER 67955;0;73,16;;;
7909744142898;14657;VEST. INF. LUNENDER 90131;0;57,19;;;
7909022027909;5854;VEST. INF. LUNENDER I3099;1;83,3;;;
7909652745914;25577;VEST. INF. MARLAN 64930;1;33,33;;;
7909652746447;4182;VEST. INF. MARLAN 64936;2;75,45;;;
7909652745716;2383;VEST. INF. MARLAN 64944;3;70,17;;;
7909652761372;25597;VEST. INF. MARLAN 64950;1;78,94;;;
7909652752929;17141;VEST. INF. MARLAN 64954;2;75,45;;;
7909652664871;5377;VEST. INF. MARLAN 64984;1;54,38;;;
7909652692850;25548;VEST. INF. MARLAN 67345;3;154,41;;;
7909652698340;3380;VEST. INF. MARLAN 67354;0;150,9;;;
7909652697596;4494;VEST. INF. MARLAN 67355;0;124,58;;;
7909652693567;8822;VEST. INF. MARLAN 67359;2;77,2;;;
7900259008273;24738;VEST. INF. ML. LUNENDER 65350;2;90,05;;;
7900066901965;24697;VEST. INF. ML. LUNENDER 65691;2;50,22;;;
7900066902122;24704;VEST. INF. ML. LUNENDER 65693;3;45,77;;;
SEM GTIN;5851;VEST. INF. NANDA, 54, 55, 57,59, 66;1;51,2;;;
SEM GTIN;15518;VEST. INF. SUMAK 103;1;152,32;;;
SEM GTIN;15509;VEST. INF. SUMAK 106;0;197,43;;;
SEM GTIN;15515;VEST. INF. SUMAK 110;0;167,88;;;
SEM GTIN;15523;VEST. INF. SUMAK 111;0;202,11;;;
SEM GTIN;15519;VEST. INF. SUMAK 112;1;132,09;;;
SEM GTIN;15506;VEST. INF. SUMAK 114;0;141,43;;;
SEM GTIN;15501;VEST. INF. SUMAK 116;1;175,66;;;
SEM GTIN;15521;VEST. INF. SUMAK 117;0;164,77;;;
SEM GTIN;15504;VEST. INF. SUMAK 118;0;192,78;;;
SEM GTIN;13708;VEST. INF. SUMAK 150;0;178,77;;;
SEM GTIN;13717;VEST. INF. SUMAK 158;1;181,11;;;
SEM GTIN;13715;VEST. INF. SUMAK 8000;0;113,42;;;
SEM GTIN;13712;VEST. INF. SUMAK 8002;0;113,42;;;
SEM GTIN;13710;VEST. INF. SUMAK 8006;0;108,76;;;
7909879110588;17227;VEST. J. 102586;1;188,23;;;
7898944296527;2335;VEST. J. BIVIK 4999;0;67,6;;;
7909352884463;9369;VEST. J. INF. ML. LUNENDER 278;2;115,68;;;
7909352884500;2371;VEST. J. JUV. ML. LUNENDER 278;0;100,05;;;
7900066873347;24766;VEST. J. LUNENDER 050;1;257,44;;;
7909878956088;6866;VEST. J. LUNENDER 20669;1;273,62;;;
7909878987761;2329;VEST. J. LUNENDER 20686;1;217,25;;;
7909888531121;21453;VEST. J. OPOSICAO 67839;0;199,78;;;
7900203502185;6540;VEST. J. OPOSICAO 76822;2;247,01;;;
7909474630481;2320;VEST. J. R/N LUNENDER 67260;1;77,33;;;
7895782449481;6507;VEST. J. SAWARY 224752;0;72,35;;;
7895782464415;6508;VEST. J. SAWARY 224883;1;75,85;;;
7909879137318;4171;VEST. JUV. 100424;1;47,08;;;
7909879378377;7082;VEST. JUV. 100509;3;38,02;;;
7909879196896;17496;VEST. JUV. 101491;0;56,13;;;
7909879388031;6009;VEST. JUV. 101497;0;45,71;;;
7909879438521;17536;VEST. JUV. 101503;0;109,57;;;
7909879215344;17518;VEST. JUV. 101505;1;144,6;;;
7909879398252;17538;VEST. JUV. 101506;0;172,68;;;
7909879072855;17549;VEST. JUV. 101510;1;119,35;;;
7909879466319;17563;VEST. JUV. 101865;0;84,25;;;
7909879466289;4306;VEST. JUV. 101865;0;57,49;;;
7909206684843;7854;VEST. JUV. 105;1;56,83;;;
7909879979208;8823;VEST. JUV. 105208;2;95,21;;;
7900072758829;23615;VEST. JUV. 113015;3;58,65;;;
7900072746390;23820;VEST. JUV. 113018;3;39,2;;;
7900072752292;23613;VEST. JUV. 113018;1;58,59;;;
7900007369649;20074;VEST. JUV. 113047;1;108,85;;;
7900007571011;9810;VEST. JUV. 116256;1;48,68;;;
7900007511130;21025;VEST. JUV. 116257;0;51,17;;;
7900007578607;21027;VEST. JUV. 116261;3;102,97;;;
7900007691689;21012;VEST. JUV. 116957;1;115,21;;;
7900072090851;9176;VEST. JUV. 118950;2;75,9;;;
7900072682162;23610;VEST. JUV. 121985;4;75,25;;;
7900072787379;23651;VEST. JUV. 122687;1;150,47;;;
7900072780233;23639;VEST. JUV. 122992;2;63,61;;;
7900072796661;23609;VEST. JUV. 122994;1;71,48;;;
7900072804649;23582;VEST. JUV. 122998;1;82,79;;;
7900072733345;3265;VEST. JUV. 123004;4;127,87;;;
7900072779749;7844;VEST. JUV. 123005;2;127,87;;;
7900072795237;23642;VEST. JUV. 123009;3;165,56;;;
7900072803857;23562;VEST. JUV. 123010;2;85,81;;;
7900072685125;23628;VEST. JUV. 124923;2;67,72;;;
7900072805998;23611;VEST. JUV. 124925;1;150,47;;;
7909356495740;2310;VEST. JUV. 19649;5;53,48;;;
SEM GTIN;4485;VEST. JUV. 2653;1;99,19;;;
7891612230977;4376;VEST. JUV. 29601;1;29,39;;;
7909442649484;1285;VEST. JUV. 42032;1;57,84;;;
7909442989528;5062;VEST. JUV. 44050;0;24,52;;;
7909442736795;9808;VEST. JUV. 44926;1;123,5;;;
7909206197879;5847;VEST. JUV. 47066;0;51,11;;;
SEM GTIN;4314;VEST. JUV. 48556;0;35,48;;;
7909548375003;9188;VEST. JUV. 60932;0;30,73;;;
7909548375089;8325;VEST. JUV. 60936;0;46,27;;;
7909548491697;8110;VEST. JUV. 60937;1;61,86;;;
7909548490911;5234;VEST. JUV. 60945;0;79,2;;;
7909548493813;9329;VEST. JUV. 61015;0;56,8;;;
7909548490348;3146;VEST. JUV. 61016;1;113,21;;;
7909619010116;9431;VEST. JUV. 64681;0;39,05;;;
7909619509344;9812;VEST. JUV. 67471;0;35,34;;;
7909619676435;11303;VEST. JUV. 67476;0;39,05;;;
7909619389625;18177;VEST. JUV. 68300;0;51,64;;;
7909661115739;11614;VEST. JUV. 71476;1;124,58;;;
7909593924713;12420;VEST. JUV. 71572;3;86,23;;;
7909661242930;13532;VEST. JUV. 71626;0;49,91;;;
7909661174187;11713;VEST. JUV. 71975;1;31,77;;;
7909661257200;11624;VEST. JUV. 71985;1;54,5;;;
7909661173968;11626;VEST. JUV. 71994;1;61,51;;;
7909661597139;11718;VEST. JUV. 74057;0;41,84;;;
7909661852733;13540;VEST. JUV. 74563;3;42,16;;;
7909661575014;11678;VEST. JUV. 74806;2;78,44;;;
7909661727338;13583;VEST. JUV. 78179;0;27,75;;;
7909706422600;13593;VEST. JUV. 80649;0;26,64;;;
7909706475965;13597;VEST. JUV. 80655;0;47,63;;;
7909706442080;13595;VEST. JUV. 80655;0;53,21;;;
7909810141350;14554;VEST. JUV. 87724;2;67,49;;;
7909810118857;14433;VEST. JUV. 88044;0;39,15;;;
7909810162089;14435;VEST. JUV. 88047;0;50,63;;;
7909810253077;14437;VEST. JUV. 88051;0;95,95;;;
7909810078069;16620;VEST. JUV. 88084;0;28,36;;;
7909810244143;14439;VEST. JUV. 88087;0;69,03;;;
7909744600008;14583;VEST. JUV. 88247;2;59,85;;;
7909810913865;15746;VEST. JUV. 91628;0;105,75;;;
7909834189031;15776;VEST. JUV. 95385;1;52,25;;;
7909834166445;15778;VEST. JUV. 95389;0;67,25;;;
7909834335520;15780;VEST. JUV. 95390;1;63,88;;;
7909834221953;15782;VEST. JUV. 95391;0;67,25;;;
7909834726076;16688;VEST. JUV. 97218;0;58,16;;;
7909834827834;16690;VEST. JUV. 97219;1;54,53;;;
7909462630943;3251;VEST. JUV. ELIAN 231202;0;45,66;;;
7909462634989;4037;VEST. JUV. ELIAN 251202;0;49,81;;;
7909462618392;1530;VEST. JUV. ELIAN 251207;0;48,1;;;
7909683479468;15011;VEST. JUV. FEM. LUNENDER 16088;2;45,48;;;
7891114829662;3248;VEST. JUV. FORMITZ 0D553;0;67,02;;;
7891114826517;883;VEST. JUV. FORMITZ 0D554;0;47,02;;;
7891114843460;3427;VEST. JUV. FORMITZ 0D555;2;69,79;;;
7909878500878;19507;VEST. JUV. J. LUNENDER 20712;1;162,84;;;
7900066706874;23110;VEST. JUV. LUNENDER 11217;2;90,72;;;
7900066724762;23108;VEST. JUV. LUNENDER 11217;4;160,82;;;
7900259015271;24714;VEST. JUV. LUNENDER 14793;1;91,17;;;
7909474938471;6779;VEST. JUV. LUNENDER 16019;0;35,11;;;
7909878635075;19739;VEST. JUV. LUNENDER 19232;1;47,27;;;
7909878650139;19758;VEST. JUV. LUNENDER 19246;3;38,37;;;
7900066647085;5531;VEST. JUV. LUNENDER 19309;1;52,33;;;
7900066646576;22986;VEST. JUV. LUNENDER 19312;2;60,54;;;
7900066646385;22950;VEST. JUV. LUNENDER 19314;1;50,72;;;
7900066679406;22979;VEST. JUV. LUNENDER 19316;2;60,54;;;
7909878510808;20240;VEST. JUV. LUNENDER 20711;1;145,06;;;
7909878214898;19648;VEST. JUV. LUNENDER 266;2;47,43;;;
7909022225664;5334;VEST. JUV. LUNENDER 32431, 53509;1;36,48;;;
7909246832297;1059;VEST. JUV. LUNENDER 33526;1;49,52;;;
7909474946452;7081;VEST. JUV. LUNENDER 37232;1;57,24;;;
7909683514138;14756;VEST. JUV. LUNENDER 40087;0;81,29;;;
7900066773562;23036;VEST. JUV. LUNENDER 42209;2;144,71;;;
7900066774002;23349;VEST. JUV. LUNENDER 42894;0;86,1;;;
7900066761385;23109;VEST. JUV. LUNENDER 42956;0;92,98;;;
7909878405647;19893;VEST. JUV. LUNENDER 45467;0;127,43;;;
7909878825650;20217;VEST. JUV. LUNENDER 46378;0;90,33;;;
7909878815798;19656;VEST. JUV. LUNENDER 46385;2;90,33;;;
7900066754523;23095;VEST. JUV. LUNENDER 46792;0;74,57;;;
7900066632913;23022;VEST. JUV. LUNENDER 49020;5;70,03;;;
7900066680310;23087;VEST. JUV. LUNENDER 49222;5;73,48;;;
7900066709462;23091;VEST. JUV. LUNENDER 49272;3;88,36;;;
7909683594895;14959;VEST. JUV. LUNENDER 50426;2;70,85;;;
7909683483892;14960;VEST. JUV. LUNENDER 50428;3;55,34;;;
